model,param1_name,param2_name,param1,param2,replicate,seed,n_trials,sigma,prior_scale,theta_map_1,theta_map_2,objective_map,gradient_norm,original_pd,fd_pd,ad_pd,original_min_eig,fd_min_eig,ad_min_eig,original_log10_condition,fd_log10_condition,ad_log10_condition,original_ad_rel_error,fd_ad_rel_error,delta_loge_original_ad,delta_loge_fd_ad,original_numerical_failure,fd_numerical_failure,structural_laplace_failure
binary,alpha,beta,0.25,8.0,19,90142,100,0.1,1.0,0.297209003276306,6.253937840545437,9.161445370588053,1.3826634590808542e-07,True,True,True,0.8331450379752673,0.8331485694725609,0.8331485449656224,1.86819638519295,1.8682039519679494,1.868203946813485,2.1649575809782673e-05,4.145523532554837e-08,1.2914968047894604e-05,-3.5349144056340265e-08,False,False,False
binary,alpha,beta,0.5,0.25,0,100123,100,0.1,1.0,0.5814405173821614,0.6852357405094539,67.50869431113729,2.009718347115232e-08,True,True,True,9.61294658287785,9.613097586999928,9.61309434760582,0.32931853875758027,0.32930680639922977,0.32930692062202754,1.49067493629415e-05,1.5788010195380712e-07,1.9954382111109226e-06,-2.0547334145248897e-07,False,False,False
binary,alpha,beta,0.5,0.25,1,100124,100,0.1,1.0,0.47194353936629885,0.1,69.84381272460313,0.6474835956284183,True,True,True,6.215429034380784,6.215394410411419,6.21539226698833,0.4792154081780199,0.4792230768525679,0.47922320916673405,1.1935001121222129e-05,1.1637356813769932e-07,3.065699118565135e-06,-1.925248795942025e-07,False,False,False
binary,alpha,beta,0.5,0.25,2,100125,100,0.1,1.0,0.46095470822874973,0.2918489067548356,69.3119886095894,9.479822483716542e-08,True,True,True,10.135391985856396,10.135244890788474,10.135243056380732,0.23084991918071696,0.23085928216708307,0.23085937500593381,1.0404957544421232e-05,1.1612812705688686e-07,-3.8076894099958736e-06,-7.410827151943522e-08,False,False,False
binary,alpha,beta,0.5,0.25,3,100126,100,0.1,1.0,0.53413161042415,0.4685398694284868,68.54766606690342,6.070879795542461e-08,True,True,True,11.187987904759419,11.187913546958793,11.187911141249593,0.3142443499021439,0.3142345628627856,0.3142346145551317,3.068151034570337e-05,1.3228569719323554e-07,-1.806949954641368e-05,-1.5551452747786243e-07,False,False,False
binary,alpha,beta,0.5,0.25,4,100127,100,0.1,1.0,0.5013626944769849,0.6216131026986621,67.52591061084297,1.5888218580782546e-08,True,True,True,10.754898396645405,10.755080746351975,10.75507930319432,0.3098274735978226,0.3098286206611618,0.3098286707094461,2.7638478360773114e-05,8.514547710620558e-08,1.8198935734403676e-05,-7.656359457541839e-08,False,False,False
binary,alpha,beta,0.5,0.25,5,100128,100,0.1,1.0,0.37913278749170565,0.9119738564073137,68.09591927087445,1.5305558938321452e-07,True,True,True,3.1433917713727677,3.1437464831618684,3.1437404446947563,1.0166441767777303,1.0166063467954183,1.016607064322886,2.776140723599621e-05,3.2472864836600007e-07,6.818919848683436e-05,-1.0947047428544465e-06,False,False,False
binary,alpha,beta,0.5,0.25,6,100129,100,0.1,1.0,0.47034731675908414,0.4735795611317464,68.75101772940458,8.788928253162696e-08,True,True,True,8.357759352420736,8.357962958687004,8.357959327915518,0.4126952328581238,0.4126931817608367,0.4126933303982381,2.131533293591882e-05,1.83234421160353e-07,2.1736352493917366e-05,-2.632836242355552e-07,False,False,False
binary,alpha,beta,0.5,0.25,7,100130,100,0.1,1.0,0.808919566563036,0.612455301403788,68.42610718694121,6.49087692273115e-07,True,True,True,9.429563562213984,9.429563485661486,9.42956186151935,0.34704529005120494,0.34704341130009847,0.34704345524753405,2.377483447182531e-05,9.609541766705803e-08,-2.2927535354710926e-06,-1.2164304052930675e-07,False,False,False
binary,alpha,beta,0.5,0.25,8,100131,100,0.1,1.0,0.5507987202247985,0.6205358227810034,67.98590829802717,1.0891718597900882e-06,True,True,True,8.794843610913675,8.794715748106526,8.794710218329838,0.2693911388385626,0.26939469697147467,0.2693948174619924,9.557332844292408e-06,4.297126713215401e-07,-1.0932078680525592e-05,-4.900416286091058e-07,False,False,False
binary,alpha,beta,0.5,0.25,9,100132,100,0.1,1.0,0.40373186396667593,0.6116475686028937,68.58401874228257,4.359282471050951e-07,True,True,True,5.76475543435006,5.765112606167133,5.765107217920878,0.7251760137310377,0.7251587150785649,0.7251590459242097,2.6599978997056058e-05,2.4482993407435094e-07,4.148638474532618e-05,-5.537301461799871e-07,False,False,False
binary,alpha,beta,0.5,0.25,10,100133,100,0.1,1.0,0.4702212550405605,0.2100713379368148,69.56770164267317,8.114510036084224e-07,True,True,True,10.060904385551536,10.06076070724057,10.060755170689403,0.26155711313873925,0.26157416823795354,0.2615743205839547,2.4227191887715082e-05,3.1831560916756087e-07,4.97953547551333e-06,-3.7491672344458493e-07,False,False,False
binary,alpha,beta,0.5,0.25,11,100134,100,0.1,1.0,0.6571838769061811,0.75782794355778,67.29787768979487,1.2100106776761095e-07,True,True,True,8.965208621976979,8.965087558467344,8.965085984120048,0.4027713441347747,0.40277179483555653,0.4027718851201654,1.2648622813547481e-05,9.55261231084788e-08,-1.3056569883929114e-05,-7.166470084030152e-08,False,False,False
binary,alpha,beta,0.5,0.25,12,100135,100,0.1,1.0,0.4886444989755485,0.1,70.14325040947494,3.7123040641517995,True,True,True,8.130066872795556,8.129959837172779,8.129960489475847,0.3212501384016773,0.32125434604789244,0.32125436544358527,4.144847519426913e-05,1.3144024309212714e-07,-8.218695313644275e-06,1.0256458438107074e-07,False,False,False
binary,alpha,beta,0.5,0.25,13,100136,100,0.1,1.0,0.5328366819840938,0.7185379289584432,68.03700714467935,3.1336465257254454e-07,True,True,True,5.578064092419321,5.578213368940666,5.578208467070418,0.3934224034441455,0.39341247866651646,0.39341274996647824,1.0719862229353037e-05,4.1257424677494234e-07,1.4768261181075104e-05,-5.664074933520169e-07,False,False,False
binary,alpha,beta,0.5,0.25,14,100137,100,0.1,1.0,0.368409556357293,0.4723180989098689,68.95314515826452,5.076776880598644e-07,True,True,True,6.870820048280051,6.871188347360962,6.87118909990428,0.5852924226033521,0.5852730608001421,0.5852729842040967,1.8472340300391367e-05,8.975884838804674e-08,3.133216665673899e-05,2.1337115185815492e-08,False,False,False
binary,alpha,beta,0.5,0.25,15,100138,100,0.1,1.0,0.4925928316894237,0.22157859406053748,69.52656614323188,1.3574899906062967e-07,True,True,True,11.297855930673595,11.29777179330838,11.297768731705716,0.14526553769969913,0.1452575981861598,0.1452576430105649,2.354009176161924e-05,2.0875527448691602e-07,-1.6807313812705615e-05,-2.19385754007817e-07,False,False,False
binary,alpha,beta,0.5,0.25,16,100139,100,0.1,1.0,0.4309733615661445,0.47221736319182694,68.78838310829181,2.5618982671915016e-07,True,True,True,8.042511239052034,8.042534868464235,8.042533173373817,0.3994980834316251,0.39949822576346583,0.3994982488375532,3.656533977236379e-06,1.7353355684090697e-07,2.917724515327791e-06,-1.8420068670366163e-07,False,False,False
binary,alpha,beta,0.5,0.25,17,100140,100,0.1,1.0,0.47850149270855896,0.1,69.85980411022207,0.8437278467000953,True,True,True,6.733362936114447,6.733207586955537,6.733205718714601,0.3917795936376928,0.3918101522214857,0.39181028297464227,6.393168659378341e-05,1.1393603206073695e-07,1.1983116152691764e-05,-1.2693161011156917e-07,False,False,False
binary,alpha,beta,0.5,0.25,18,100141,100,0.1,1.0,0.5156807492823516,0.1,69.88554458266012,1.159197495326245,True,True,True,8.640855907792902,8.640836451410443,8.640833335573847,0.24647848170210807,0.24647722002110278,0.24647731717493404,4.791197333705307e-06,2.1592916195989252e-07,-3.952981430188629e-06,-2.4874189819001913e-07,False,False,False
binary,alpha,beta,0.5,0.25,19,100142,100,0.1,1.0,0.5787698848619729,1.2102950325585073,63.92210853575846,1.0452325749016328e-07,True,True,True,6.188838535018741,6.188925234540888,6.188925252127636,0.5344840897532995,0.5344701727536564,0.5344701573485697,2.498464185650322e-05,3.199878849317092e-08,-2.0285167607880794e-06,-1.4894112609908916e-08,False,False,False
binary,alpha,beta,0.5,0.5,0,110123,100,0.1,1.0,0.4949405097888138,0.9809568513041778,65.6831719298254,2.2469334198890888e-08,True,True,True,7.203688753611756,7.20373459153375,7.203731591755483,0.6643303838362773,0.664331586919521,0.6643316846522943,9.893012293555437e-06,2.0804465437780618e-07,7.444297636993724e-06,-3.039009470739984e-07,False,False,False
binary,alpha,beta,0.5,0.5,1,110124,100,0.1,1.0,0.4491716067793998,0.8656145806942398,66.562128362662,6.550880341146756e-08,True,True,True,7.424084041677633,7.424073640579141,7.424073084061571,0.503547127151213,0.5035520461727255,0.5035520686189385,1.0211086988668277e-05,4.8232020707470185e-08,4.213118586449127e-06,-4.911906614779582e-08,False,False,False
binary,alpha,beta,0.5,0.5,2,110125,100,0.1,1.0,0.34438488122818095,1.462661321338867,63.593031875034804,8.607325795803385e-09,True,True,True,4.472187268315325,4.472254198780796,4.472253624234088,1.1610248488511343,1.1610346640391402,1.1610346968066376,3.913103176543475e-05,5.4582865743733256e-08,2.6175231965908097e-05,-9.074418017007702e-08,False,False,False
binary,alpha,beta,0.5,0.5,3,110126,100,0.1,1.0,0.6172029745903822,0.49634640574486116,68.62455976929802,2.4818190804258196e-07,True,True,True,10.018311087560813,10.018724486370608,10.01872248298798,0.29403176814273946,0.2940146332230743,0.29401459214976566,2.234606562010529e-05,2.778583169747346e-07,2.1288913615080673e-05,-2.4725126479552273e-07,False,False,False
binary,alpha,beta,0.5,0.5,4,110127,100,0.1,1.0,0.27619465814197824,0.8405311129589836,67.39817419917125,2.6203521364587023e-07,True,True,True,5.190903262123784,5.1911366276161734,5.191131664894347,0.7033224709868648,0.7033147126430578,0.7033149931567901,2.8132545154573035e-05,3.5819998446653374e-07,3.5390445120242475e-05,-6.330461559400646e-07,False,False,False
binary,alpha,beta,0.5,0.5,5,110128,100,0.1,1.0,0.6361731889939871,0.6490365868426409,67.85828908980221,3.826389734580363e-08,True,True,True,9.642981068083577,9.642907563655502,9.642905402905514,0.37773500293428747,0.3777439917868483,0.3777440044391947,1.2464903180002304e-05,2.0018895925536948e-07,2.516676346431268e-06,-2.0951007684288925e-07,False,False,False
binary,alpha,beta,0.5,0.5,6,110129,100,0.1,1.0,0.4760460440124478,0.23206478712304512,69.60976913518489,3.410605131648481e-07,True,True,True,7.101619469104065,7.101406716438575,7.10140903126638,0.3338041871779952,0.3338157761809365,0.3338157397868603,1.5209466123622144e-05,2.6207074671183026e-07,-1.6332379658479113e-05,2.8406722663021355e-07,False,False,False
binary,alpha,beta,0.5,0.5,7,110130,100,0.1,1.0,0.5335924458676121,0.261871193274152,69.32414878102749,1.1234667099445443e-07,True,True,True,14.171509014304013,14.171406458816882,14.171408792077143,0.08173632806605537,0.08172966343200518,0.08172967238486321,2.1404405459588593e-05,1.796698285097735e-07,-1.4734753946754608e-05,1.7495298720859864e-07,False,False,False
binary,alpha,beta,0.5,0.5,8,110131,100,0.1,1.0,0.5439694163459413,0.9009618738937464,67.1968510006992,1.5696402069220398e-07,True,True,True,5.4814238771037616,5.48159876221538,5.481596742302307,0.7599269909201752,0.7599156973125702,0.7599157918804255,8.047019814293863e-06,1.6136939448078156e-07,1.8642681808955786e-05,-2.596145662892013e-07,False,False,False
binary,alpha,beta,0.5,0.5,9,110132,100,0.1,1.0,0.4891324658148763,0.6389545957393699,68.64685862121087,2.5618982671915017e-08,True,True,True,4.929693680150772,4.9294931925537355,4.929488384072048,0.6013891307861219,0.6013962948012845,0.6013966761763315,3.301480315292242e-05,2.56198706563981e-07,-3.295870985198235e-05,-5.363777546563142e-07,False,False,False
binary,alpha,beta,0.5,0.5,10,110133,100,0.1,1.0,0.4803390696447399,1.0036773635395888,66.37838353692683,4.136321347326957e-07,True,True,True,5.904436867099361,5.904702442333704,5.904697541391644,0.7326004469395161,0.7325775479196636,0.7325778690649365,1.1918509181955502e-05,1.7541131808879968e-07,1.8154169723061386e-05,-4.602747907256344e-07,False,False,False
binary,alpha,beta,0.5,0.5,11,110134,100,0.1,1.0,0.44432311699153565,0.5523699999634839,68.56132738944353,1.8474111129762605e-07,True,True,True,7.431837336184188,7.431665167233268,7.431661751367147,0.5761998180520134,0.5762223981524686,0.5762225877251099,2.9856217006907544e-05,1.2601997415004008e-07,2.588245124002242e-06,-2.4138324761224794e-07,False,False,False
binary,alpha,beta,0.5,0.5,12,110135,100,0.1,1.0,0.5915896663952538,0.4585712662928825,68.52509976134434,2.74181124120428e-07,True,True,True,12.340081687812662,12.340273822160533,12.340272382615607,0.12575414451139294,0.12574374337433744,0.12574373778616077,1.211461138568275e-05,1.252419421301095e-07,3.4719807047167706e-06,-1.2308784391734662e-07,False,False,False
binary,alpha,beta,0.5,0.5,13,110136,100,0.1,1.0,0.4082542742841996,0.9167028821115383,67.75714099291561,3.7227286206387294e-07,True,True,True,3.4618895775459735,3.4619206167892025,3.4619181431436834,0.8166067857720766,0.8166131756919035,0.8166134071188147,2.4365214637852147e-05,2.1226493115887926e-07,1.5874519903036344e-05,-4.4809000598888815e-07,False,False,False
