model,param1_name,param2_name,param1,param2,n_trials,sigma,prior_scale,n,original_pd_rate,fd_pd_rate,ad_pd_rate,original_numerical_failure_rate,fd_numerical_failure_rate,structural_laplace_failure_rate,median_original_ad_rel_error,median_fd_ad_rel_error,median_original_min_eig,median_fd_min_eig,median_ad_min_eig,median_original_log10_condition,median_fd_log10_condition,median_ad_log10_condition,median_abs_delta_loge_original_ad,median_abs_delta_loge_fd_ad
ces,alpha,rho,0.5,0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,4.040973787694808e-06,7.049669284969449e-09,16.291079625839227,16.29120699732048,16.291202447120867,2.0080300473971073,2.008025699327746,2.008025832135263,1.066536239591187e-05,1.811023864206618e-07
ces,alpha,rho,0.5,0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.4417315641683421e-06,2.3541110533627743e-09,19.459177661884794,19.459250072913257,19.459246266284026,2.0093621211888038,2.0093610840376934,2.009361118958074,4.699153731024808e-06,6.006567332406121e-08
ces,alpha,rho,0.75,-0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.311462199530415e-05,1.679845609400439e-08,7.318182528151495,7.318201685331482,7.3181971901531675,2.391622151675775,2.391617487362354,2.39161767287567,1.676831913854926e-05,2.2517890130302476e-07
ces,alpha,rho,0.75,-0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.7248315812821493e-05,1.4000979787589752e-08,9.376682906138804,9.376328615593215,9.37632922423597,2.3051255976737486,2.3051169985465703,2.305116841516136,3.506877018111254e-05,3.585478545176102e-07
ces,alpha,rho,0.75,-0.1,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.0290639582080089e-05,1.5343540809046955e-08,8.871665989392344,8.871683514113485,8.871684280886353,2.285604083080763,2.2855969333009547,2.2855958633363587,3.5262282391812505e-05,3.360656926076899e-07
ces,alpha,rho,0.75,0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,4.305743865066583e-06,5.933808086998913e-09,8.121758976071305,8.121940383756984,8.121936478290259,2.3182103401208742,2.3182221745879428,2.3182222807340516,3.81775469051604e-05,1.4387680025151894e-07
ces,alpha,rho,0.75,0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.1816258427293333e-06,2.848183583322642e-09,8.264466427040123,8.265422289066091,8.265414020894191,2.2969691764923272,2.2969645637710716,2.2969645892242143,1.0542826046844311e-05,1.3952318056453808e-07
ces,alpha,rho,0.95,-0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,4.915722550952497e-05,3.8218839230681235e-08,0.7510352454221462,0.7536049285863723,0.7535464728222916,3.625721586536282,3.6258043564087363,3.625806290708162,0.00033086239003305004,3.6468674000644796e-06
ces,alpha,rho,0.95,-0.3,50,0.1,0.01,20,0.95,0.95,0.95,0.0,0.0,0.05,2.4534886764991456e-05,1.697834135884036e-08,0.6056724380089824,0.6057018148569526,0.6056995413943517,3.451395043614198,3.4531991658147816,3.453194883153178,0.0004685684945826,2.7665046431479823e-06
ces,alpha,rho,0.95,-0.1,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.0773685433346345e-05,1.602374764683201e-08,0.4866860140150563,0.4864883259900503,0.48648508091241005,3.726190178412213,3.7271604607433417,3.727149056322795,0.00028755360634485,2.7905439949904576e-06
ces,alpha,rho,0.95,0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.6477260062918047e-06,3.853067956632365e-09,0.6617845355362755,0.6602818101728355,0.6602763461684023,3.566004337210771,3.5669503207364572,3.5669524658087486,0.0002027252035432,2.04528696201578e-06
ces,alpha,rho,0.95,0.7,50,0.1,0.01,20,0.95,0.95,0.95,0.0,0.0,0.05,2.5073480760898296e-06,3.1801841170233176e-09,0.7613840500485437,0.7606435816900206,0.76064565506999,3.380166837894729,3.3803595801659307,3.3803579241643056,0.0001727493924761,1.905807557989192e-06
